30.6528358459,48.0629348755,2016-07-07 16:42:49.332312
29.6639022827,49.2640991211,2016-07-07 17:16:10.277579
29.6639022827,49.2640991211,2016-07-07 17:49:31.704283
29.6639022827,49.2640991211,2016-07-07 18:22:53.543348
29.6639022827,49.2640991211,2016-07-07 18:56:14.544134
31.1473045349,46.3167953491,2016-07-07 19:29:35.666213
31.1473045349,46.3167953491,2016-07-07 20:02:56.426820
31.1663227081,46.5318222046,2016-07-07 20:36:17.294344
30.9381065369,46.0980682373,2016-07-07 21:09:38.547586
31.0141792297,46.2278213501,2016-07-07 21:42:59.448730
31.0141792297,46.2278213501,2016-07-07 22:16:20.419987
31.0141792297,46.2278213501,2016-07-07 22:49:42.234185
31.0141792297,46.2278213501,2016-07-07 23:23:03.445759
31.0141792297,46.2278213501,2016-07-07 23:56:24.402618
31.2804298401,46.6504516602,2016-07-08 00:29:45.365421
31.2804298401,46.6504516602,2016-07-08 01:03:06.064203
31.0331954956,47.8293762207,2016-07-08 01:36:26.943920
31.0331954956,47.8293762207,2016-07-08 02:09:47.710340
-70.3706817627,26.9350337982,2016-07-08 02:43:08.494175
-68.2977142334,26.9498634338,2016-07-08 03:16:29.233565
-67.8983459473,26.9313259125,2016-07-08 03:49:52.193480
-67.8983459473,26.9313259125,2016-07-08 04:23:13.234175
30.862033844,48.2371788025,2016-07-08 04:56:34.031039
30.862033844,48.2371788025,2016-07-08 05:29:55.074529
30.862033844,48.2371788025,2016-07-08 06:03:15.994093
30.862033844,48.2371788025,2016-07-08 06:36:36.824208
30.8810539246,48.0147399902,2016-07-08 07:09:57.515353
30.6147994995,48.5485916138,2016-07-08 07:43:18.395606
30.6338195801,49.2937583923,2016-07-08 08:16:39.155582
30.9381065369,48.526348114,2016-07-08 08:50:00.077890
29.9872074127,52.6117935181,2016-07-08 09:23:21.008553
29.4927406311,51.996383667,2016-07-08 09:56:41.820617
-77.8637695312,27.220495224,2016-07-08 10:30:02.735145
-77.8637695312,27.220495224,2016-07-08 11:03:23.544272
30.0632781982,48.4114227295,2016-07-08 11:36:44.545365
30.9951591492,47.8701553345,2016-07-08 12:10:05.547650
30.862033844,48.7821502686,2016-07-08 12:43:26.513971
30.5767650604,48.6079101562,2016-07-08 13:16:47.443116
30.9190883636,47.9405975342,2016-07-08 13:50:08.477524
30.7098903656,47.3956222534,2016-07-08 14:23:29.406595
31.0141792297,47.4067459106,2016-07-08 14:56:50.362398
30.9951591492,47.8664474487,2016-07-08 15:30:11.237484
30.8049812317,47.721862793,2016-07-08 16:03:32.820620
-64.85546875,26.9016685486,2016-07-08 16:36:53.741550
-63.8094749451,26.9090824127,2016-07-08 17:10:14.653463
-63.8094749451,26.9090824127,2016-07-08 17:43:35.588059
31.2233772278,47.8219604492,2016-07-08 18:16:56.386800
30.9761428833,47.1731834412,2016-07-08 18:50:17.206138
30.9761428833,47.1731834412,2016-07-08 19:23:37.979434
30.9761428833,47.1731834412,2016-07-08 19:56:58.775251
30.9761428833,47.1731834412,2016-07-08 20:30:19.684761
30.9761428833,47.1731834412,2016-07-08 21:03:40.691334
32.0411491394,46.6801147461,2016-07-08 21:37:01.515345
31.8129348755,46.9766960144,2016-07-08 22:10:22.372878
31.8129348755,46.9766960144,2016-07-08 22:43:43.152611
31.6227531433,45.9423599243,2016-07-08 23:17:04.052305
31.2804298401,46.4243087769,2016-07-08 23:50:24.894368
31.0522155762,46.8617706299,2016-07-09 00:23:45.667242
30.9761428833,46.8209915161,2016-07-09 00:57:06.385468
30.9761428833,46.8209915161,2016-07-09 01:30:27.364248
30.6718559265,47.0805015564,2016-07-09 02:03:48.281064
30.6718559265,47.2324981689,2016-07-09 02:37:09.078159
30.7669448853,46.1054840088,2016-07-09 03:10:30.036672
30.538728714,47.0174789429,2016-07-09 03:43:51.820492
30.8239974976,46.3575782776,2016-07-09 04:17:12.635603
30.8239974976,46.3575782776,2016-07-09 04:50:33.443437
30.6908721924,45.3491897583,2016-07-09 05:23:54.457154
30.7859630585,46.3724060059,2016-07-09 05:57:15.352936
30.8430175781,46.8877220154,2016-07-09 06:30:36.452892
30.7669448853,46.8803062439,2016-07-09 07:03:58.255298
30.8049812317,47.1212806702,2016-07-09 07:37:19.248486
30.9761428833,46.7579650879,2016-07-09 08:10:41.307252
30.8049812317,47.5105476379,2016-07-09 08:44:03.215433
31.1853408813,48.5115203857,2016-07-09 09:17:23.975492
31.4325752258,49.0898590088,2016-07-09 09:50:44.805848
31.565700531,48.7413711548,2016-07-09 10:24:05.808426
31.679807663,48.963809967,2016-07-09 10:57:26.757083
31.8319511414,48.4299583435,2016-07-09 11:30:47.595825
31.889005661,49.4012718201,2016-07-09 12:04:08.345325
31.889005661,49.4012718201,2016-07-09 12:37:29.064452
32.003112793,51.3253593445,2016-07-09 13:10:50.225421
32.0411491394,49.5013656616,2016-07-09 13:44:10.915435
32.0791854858,49.0082969666,2016-07-09 14:17:31.681795
32.1362380981,49.4383430481,2016-07-09 14:50:52.487776
-76.2472381592,26.7459602356,2016-07-09 15:24:13.365185
31.7178440094,49.7052688599,2016-07-09 15:57:34.112810
-74.4785614014,26.7200107574,2016-07-09 16:30:55.033163
31.9460601807,48.7673225403,2016-07-09 17:04:15.942423
32.1742744446,49.3197097778,2016-07-09 17:37:36.820500
-73.0902557373,26.7422542572,2016-07-09 18:10:57.593605
32.1932945251,48.418838501,2016-07-09 18:44:22.855351
32.1932945251,48.418838501,2016-07-09 19:17:43.604225
32.1932945251,48.418838501,2016-07-09 19:51:05.604237
31.9080238342,48.5634231567,2016-07-09 20:24:26.532288
32.0791854858,48.6894683838,2016-07-09 20:57:47.605370
31.9650764465,48.5189361572,2016-07-09 21:31:08.355349
31.8509693146,48.5041046143,2016-07-09 22:04:29.225717
31.7939147949,48.6820526123,2016-07-09 22:37:50.237399
32.0221328735,48.5708351135,2016-07-09 23:11:11.000504
31.7748985291,48.6820526123,2016-07-09 23:44:31.885419
31.679807663,48.544883728,2016-07-10 00:17:52.595524
31.8129348755,48.7042999268,2016-07-10 00:51:13.515823
31.5847167969,48.6783447266,2016-07-10 01:24:34.755446
-74.2693634033,49.3085861206,2016-07-10 01:57:55.534765
31.5847167969,48.2964935303,2016-07-10 02:31:16.492822
